"PointID","SiteType","Easting","Northing","PublicRelease"
"NM-08542","GW","559204","3619390","false"
"NM-26831","GW","547736","3687784","true"
"NM-01253","GW","580290","3894280","false"
"UC-0021","GW","668686","4051745","true"
"NM-18671","GW","657348","3810820","false"
"BC-0326","GW","378599","3885410","true"
"RA-004","GW","379680","4007754","true"
"NM-12713","GW","616674","3680210","false"
"NM-19357","GW","662380","3826210","false"
"NM-03985","GW","143130","3531630","false"
"NM-26957","GW","367046","3907630","true"
"NM-23566","GW","363463","3908890","true"
"NM-04087","GW","210615","3536220","false"
"NM-15660","GW","626488","3746500","false"
"NM-05527","GW","237314","3569200","false"
"NM-07606","GW","657892","3606670","false"
"TO-0266","GW","388409","3854540","true"
"HS-076","GW","289253","3667755","true"
"NM-21244","GW","355272","3868770","false"
"NM-23267","GW","354216","3899420","false"
"NM-21778","GW","383580","3880290","false"
"NM-01491","GW","202744","3956730","false"
"ED-0308","GW","582828","3575230","true"
"NM-14806","GW","647224","3720560","false"
"NM-21545","GW","348165","3877290","false"
"NM-06433","GW","249987","3584690","false"
"EB-017","GW","418156","3940743","true"
"NM-16776","GW","239536","3780670","false"
"NM-06303","GW","672861","3581130","false"
"NM-00398","GW","626498","3631610","false"
"ED-0071","GW","571449","3608200","true"
"NM-05015","GW","678498","3559570","false"
"NM-07215","GW","345132","3597560","false"
"TV-125","GW","445310","4020203","true"
"NM-14974","GW","567109","3726030","false"
"SO-0008","GW","340955","3792930","true"
"NM-20723","GW","382814","3852140","false"
"NM-21468","GW","200950","3878360","false"
"NM-16474","GW","573092","3771690","false"
"NM-12310","GW","677083","3673510","false"
"NM-13725","GW","549452","3694260","false"
"NM-22420","GW","377816","3886930","false"
"NM-08509","GW","679112","3620300","false"
"NM-17412","GW","643315","3787780","false"
"NM-08398","GW","241725","3620290","false"
"NM-18395","GW","601331","3805430","false"
"SB-0498","GW","437956","3471901","false"
"BW-0170","GW","400623","3664160","true"
"NM-27196","GW","432565","3837910","false"
"SA-0144","GW","262871","3715252","true"
"NM-18394","GW","332367","3805920","false"
"NM-01927","GW","137995","3546530","false"
"NM-26156","GW","317128","4026490","false"
"SD-0139","GW","374955","3886440","true"
"QU-068","GW","444360","4061014","true"
"SB-0554","GW","467070","3448525","false"
"NM-28037","GW","239660","3886680","false"
"DE-0375","GW","569347","3626597","false"
"NM-12941","GW","552147","3683030","false"
"NM-04389","GW","224481","3549190","false"
"SD-0209","GW","382126","3882320","true"
"BC-0077","GW","374876","3889670","true"
"NM-01594","GW","663009","4005900","false"
"NM-12549","GW","669049","3678170","false"
"NM-03086","GW","675111","3805390","false"
"NM-25342","GW","405643","3970000","false"
"NM-25375","GW","251101","3974650","false"
"QY-0352","GW","664980","3890550","true"
"NM-25750","GW","404142","3994210","false"
"NM-20074","GW","589401","3837440","false"
"NM-25016","GW","413617","3950270","false"
"NM-00203","GW","676247","3578940","false"
"NM-27953","GW","571825","3845880","false"
"NM-27065","GW","325364","3798950","true"
"SD-0018","GW","384116","3851280","true"
"RA-082","GW","395975","4017498","true"
"NM-10731","GW","555561","3646740","false"
"NM-05852","GW","242642","3573680","false"
"NM-02298","GW","156550","3579610","false"
"NM-01139","GW","339754","3862920","false"
"SM-0197","GW","505077","3641731","true"
"NM-02859","GW","678754","3717630","false"
"NM-26396","GW","474083","4057480","false"
"TO-0319","GW","420970","3858170","true"
"NM-26051","GW","316745","4017830","false"
"BW-0658","SP","354290","3604140","true"
"MI-0044","GW","568514","3898670","true"
"NM-12737","GW","553744","3679590","false"
"PC-011","GW","369276","3910211","true"
"QY-0801","GW","624552","3849990","true"
"NM-19701","GW","556789","3830840","false"
"NM-20372","GW","402972","3842970","false"
"NM-05613","GW","223129","3570870","false"
"NM-17311","GW","198738","3789820","false"
"SB-0824","GW","465157","3622933","false"
"NM-06682","GW","672824","3587840","false"
"NM-18018","GW","572165","3798850","false"
"NM-00845","GW","292861","3727750","false"
"EB-009","GW","414404","3947514","true"
"PP-078","SP","436345","4009887","true"
"NM-23305","GW","290923","3901310","false"
"NM-16454","GW","219699","3775080","false"
"NM-21574","GW","347334","3877430","false"
"NM-26607","GW","445814","4070400","false"
"NM-23036","GW","357760","3894800","false"
"NM-16322","GW","603667","3767380","false"
"DE-0179","GW","611907","3600210","false"
"NM-11016","GW","667682","3652110","false"
"TV-282","GW","446396","4028865","true"
"NM-25202","GW","289544","3963960","false"
"NM-13822","GW","542910","3695340","false"
"NM-21139","GW","488582","3863820","false"
"NM-14131","GW","548116","3697890","false"
"NM-20760","GW","402617","3852710","false"
"NM-04441","GW","203287","3551020","false"
"NM-12554","GW","555496","3676370","false"
"NM-06513","GW","670918","3584640","false"
"NM-11451","GW","619957","3659490","false"
"NM-04841","GW","674976","3557140","false"
"NM-00507","GW","679816","3650260","false"
"NM-08851","GW","203302","3627740","false"
"NM-24957","GW","214471","3952890","false"
"NM-25518","GW","657201","3980270","false"
"NM-01359","GW","178194","3923680","false"
"NM-27082","GW","293355","3772820","true"
"SB-0316","GW","484459","3535244","false"
"NM-14113","GW","546723","3697510","false"
"NM-20525","GW","628309","3847390","false"
"NM-19537","GW","223897","3831830","false"
"NM-04320","GW","203149","3547170","false"
"NM-24594","GW","415537","3940700","false"
"TO-0496","SP","441875","3856510","true"
"NM-17828","GW","615495","3796080","false"
"NM-13711","GW","529946","3694030","false"
"NM-23565","GW","369877","3908800","false"
"NM-21087","GW","426500","3862010","false"
"SB-0644","GW","388816","3523025","false"
"BC-0109","GW","382506","3869000","true"
"NM-22312","GW","674559","3886650","false"
"BC-0005","GW","373430","3883580","true"
"NM-27560","GW","657848","3792690","false"
"NM-17753","GW","603946","3793140","false"
"NM-02404","GW","141139","3593540","false"
"NM-22844","GW","616728","3891880","false"
"ED-0377","SP","559597","3572480","true"
"NM-07558","GW","555982","3604250","false"
"SO-0020","GW","333456","3805400","true"
"SD-0015","GW","382924","3852090","true"
"AB-0058","GW","344314","3886770","true"
"SO-0156","GW","326037","3777103","true"
"ED-0235","GW","573723","3581270","true"
"NM-11408","GW","654616","3659140","false"
"NM-15580","GW","605077","3744270","false"
"EB-524","GW","416740","3942965","true"
"NM-25344","GW","667602","3971030","false"
"NM-03955","GW","249398","3526690","false"
"NM-28425","GW","610394","3577600","true"
"NM-24331","GW","476460","3934380","false"
"NM-16992","GW","323143","3781810","false"
"NM-18559","GW","255677","3810580","false"
"NM-14128","GW","546541","3697760","false"
"SB-0195","GW","518406","3443317","false"
"NM-08253","GW","661942","3615820","false"
"NM-18432","GW","671881","3807330","false"
"NM-10351","GW","446833","3642020","false"
"NM-03033","GW","653945","3788300","false"
"NM-08887","GW","204798","3628070","false"
"NM-10570","GW","539341","3645030","false"
"NM-12841","GW","677136","3683430","false"
"NM-25964","GW","388847","4007060","false"
"EB-227","GW","406975","3944442","true"
"NM-19852","GW","601073","3833840","false"
"NM-02792","GW","536320","3682410","false"
"BW-0002","GW","363049","3613460","true"
"NM-15856","GW","673143","3752530","false"
"ED-0341","GW","548005","3550860","true"
"CX-0132","GW","543802","4049490","true"
"NM-02179","GW","334639","3565970","false"
"NM-05065","GW","178003","3563780","false"
"QY-0872","GW","613437","3861980","true"
"NM-20063","GW","607500","3837330","false"
"NM-18043","GW","608970","3799700","false"
"NM-07176","GW","600003","3596130","false"
"NM-16051","GW","604137","3757290","false"
"NM-20412","GW","576446","3843700","false"
"NM-10049","GW","410087","3637540","false"
"NM-25905","GW","668019","4004270","false"
"ED-0017","GW","543063","3632160","true"
"MI-0029","GW","489867","3902110","true"
"SD-0393","SP","371319","3899230","true"
"NM-18634","GW","594600","3809310","false"
"NM-06465","GW","668793","3583590","false"
"NM-16342","GW","635784","3768650","false"
"NM-12177","GW","290238","3672030","false"
"NM-15240","GW","554253","3736050","false"
"NM-27553","GW","660154","3792520","false"
"QY-0260","GW","609199","3895090","true"
"NM-10203","GW","680079","3641550","false"
"NM-28196","GW","162667","4047830","false"
"NM-04635","GW","204859","3556310","false"
"NM-01187","GW","650687","3878880","false"
"NM-21317","GW","670874","3871140","false"
"DE-0197","GW","611786","3599850","false"
"NM-22549","GW","606321","3888210","false"
"NM-02718","GW","167982","3658630","false"
"NM-14620","GW","484193","3711360","false"
"NM-02729","GW","559525","3656620","false"
"DE-0021","GW","637032","3552031","false"
"NM-01870","GW","119287","3539270","false"
"TS-016a","SP","438367","4059878","true"
"JM-006","GW","327628","3648143","true"
"SD-0042","GW","393914","3850200","true"
"NM-20158","GW","535290","3838770","false"
"NM-07190","GW","260566","3598812","false"
"TV-171","GW","440344","4026206","true"
"NM-09733","GW","223096","3636640","false"
"SA-0172","GW","254379","3713059","true"
"TO-0029","GW","449244","3801200","true"
"NM-04533","GW","260889","3552280","false"
"EB-516","GW","405632","3944186","true"
"AB-0062","GW","363265","3892410","true"
"SB-0845","GW","456451","3572926","false"
"NM-26750","GW","636983","4089850","false"
"NM-07838","GW","230329","3612480","false"
"NM-14857","GW","423256","3721880","false"
"NM-18064","GW","640762","3800920","false"
"UC-0161","GW","649361","4088882","false"
"NM-14520","GW","645439","3708840","false"
"NM-08045","GW","529392","3611220","false"
"NM-16367","GW","132895","3775710","false"
"NM-20549","GW","602856","3847440","false"
"MG-006","GW","294357","3771292","true"
"ED-0246","GW","576435","3578680","true"
"NM-10368","GW","554989","3642310","false"
"NM-23587","GW","360363","3909310","false"
"NM-02863","GW","432963","3717340","false"
"NM-04537","GW","133756","3555900","false"
"NM-26495","GW","452055","4062770","false"
"NM-02609","GW","557815","3629760","false"
"TB-0209","GW","423618","3730769","true"
"NM-08406","GW","654608","3618290","false"
"NM-09656","GW","190239","3636750","false"
"NM-02212","GW","274804","3569190","false"
"BW-0690","GW","400615","3730140","true"
"NM-24981","GW","413077","3948980","false"
"NM-27131","GW","445499","4036720","false"
"NM-14338","GW","624415","3702170","false"
"NM-26502","GW","461492","4062930","false"
"NM-00693","GW","438629","3692140","false"
"WL-0079","GW","432622","3934543","true"
"NM-01218","GW","608794","3885040","false"
"NM-22409","GW","273915","3888860","false"
"NM-23175","GW","394468","3897170","false"
"NM-21439","GW","230681","3876010","false"
"DA-0141","GW","350910","3545230","true"
"NM-10145","GW","672067","3640450","false"
"EB-613","GW","421820","3933620","true"
"NM-17145","GW","642629","3784100","false"
"NM-10954","GW","406671","3650080","false"
"NM-25471","GW","287194","3976910","false"
"NM-19640","GW","221487","3833970","false"
"NM-01613","GW","315431","4018230","false"
"NM-22168","GW","389427","3884040","false"
"NM-20658","GW","642315","3851110","false"
"NM-01556","GW","469427","3984130","false"
"NM-06744","GW","568036","3587910","false"
"NM-06379","GW","602114","3581120","false"
"NM-08770","GW","288513","3624630","false"
"NM-22349","GW","346540","3886640","false"
"EB-536","GW","403275","3928096","true"
"NM-00298","GW","286048","3612520","false"
"TC-242","GW","423829","4069322","true"
"NM-02705","GW","258973","3652170","false"
"NM-25015","GW","631502","3950700","false"
"NM-19373","GW","675047","3826440","false"
"NM-05142","GW","266026","3562270","false"
"NM-25897","GW","319210","4004310","false"
"NM-17301","GW","625731","3785950","false"
"NM-15272","GW","672951","3739000","false"
"NM-01969","GW","117764","3553410","false"
"QY-0099","GW","645909","3878860","true"
"ED-0159","GW","540554","3580180","true"
"NM-24983","GW","411493","3948990","false"
"SA-0164","GW","246476","3720585","true"
"NM-27738","GW","615846","3782130","false"
"NM-24014","GW","414575","3924220","false"
"JM-019","GW","307079","3673464","true"
"NM-27089","GW","339104","3823670","true"
"RA-1001","SP","416891","3997601","false"
"NM-24377","GW","421256","3935710","false"
"NM-16697","GW","595319","3776260","false"
"BW-0652","SP","426317","3645740","true"
"DA-0049","GW","313214","3583910","true"
"NM-20682","GW","546274","3850590","false"
"NM-05288","GW","673865","3563830","false"
"BC-0004","GW","373429","3883630","true"
"BW-0404","GW","410459","3630830","true"
"NM-16833","GW","655103","3779210","false"
"NM-03821","GW","351824","3519320","false"
"SM-4082","PS","430528","3618693","true"
"BC-0037","GW","377290","3889030","true"
"NM-12780","GW","552939","3680140","false"
"NM-22990","GW","349982","3894460","false"
"NM-26538","GW","446700","4065400","false"
"TO-0268","GW","392157","3854220","true"
"NM-18749","GW","572608","3810830","false"
"TB-0019","GW","406183","3689912","true"
"SB-0669","GW","388585","3521088","false"
"NM-12739","GW","655875","3681000","false"
"EB-507","GW","405807","3943628","true"
"TB-0187","GW","416743","3717164","true"
"EB-171","GW","406350","3944331","true"
"NM-28036","GW","240953","3886410","false"
"NM-04774","GW","234493","3557550","false"
"NM-01399","GW","157454","3937090","false"
"NM-28401","GW","637000","3598675","true"
"NM-07858","GW","230301","3612420","false"
"SV-0070","GW","378329","3899224","false"
"TO-0263","GW","391682","3856730","true"
"NM-10700","GW","639613","3647060","false"
"BW-0132","GW","401571","3687860","true"
"NM-02253","GW","254203","3573090","false"
"BW-0602","GW","386782","3541610","true"
"NM-26445","GW","223467","4065940","false"
"EB-558","GW","408895","3945414","true"
"NM-06802","GW","643661","3589730","false"
"DE-0223","GW","639804","3628549","false"
"QY-0888","GW","619930","3862350","true"
"NM-28433","GW","613955","3568419","true"
"NM-19648","GW","662078","3831810","false"
"NM-03561","GW","586856","3973810","false"
"NM-02826","GW","291974","3699820","false"
"NM-13479","GW","609532","3691640","false"
"NM-18425","GW","572191","3805380","false"
"NM-00838","GW","323213","3719660","false"
"NM-11523","GW","680094","3661980","false"
"NM-09093","GW","559111","3626160","false"
"NM-26746","GW","243505","4091880","false"
"NM-08631","GW","669159","3622010","false"
"NM-11987","GW","557936","3666500","false"
"NM-14768","GW","672326","3719390","false"
"NM-18429","GW","656624","3806530","false"
"CX-0096","GW","558692","4012760","true"
"NM-22440","GW","402702","3886910","false"
"NM-07384","GW","312452","3602250","false"
"NM-07008","GW","675488","3593870","false"
"NM-16707","GW","660714","3777700","false"
"NM-18452","GW","647990","3806680","false"
"NM-16323","GW","679127","3768980","false"
"TB-0040","GW","430505","3720096","true"
"NM-17073","GW","652119","3783110","false"
"NM-25997","GW","216292","4013800","false"
"NM-21484","GW","325004","3875710","false"
"SR-0013","SP","132087","3724100","true"
"NM-08656","GW","664050","3622290","false"
"DE-0388","GW","569550","3626667","false"
"EB-532","GW","416778","3944075","true"
"SB-0451","GW","488556","3513194","false"
"NM-26111","GW","318697","4022850","false"
"NM-24868","GW","408701","3946430","false"
"NM-18007","GW","678013","3800610","false"
"NM-10505","GW","631325","3645280","false"
"NM-12239","GW","565111","3670790","false"
"NM-28368","GW","592208","3608929","true"
"SB-0393","GW","490600","3533358","false"
"NM-03214","GW","387474","3832010","false"
"QY-0967","GW","621910","3871830","true"
"NM-04727","GW","233555","3556780","false"
"NM-14008","GW","544250","3696240","false"
"NM-06504","GW","553514","3583050","false"
"SO-0070","GW","320488","3815800","true"
"TO-0236","GW","399854","3840570","true"
"NM-06442","GW","331913","3583110","false"
"WL-0019","GW","130700","3780530","false"
"NM-27368","GW","581787","3608680","false"
"NM-15524","GW","666834","3744500","false"
"NM-15047","GW","562816","3728830","false"
"NM-17062","GW","655452","3782890","false"
"EM-0005","GW","194431","3882730","true"
"NM-13276","GW","549093","3688620","false"
"SA-0246","GW","192207","3739556","true"
"NM-01675","GW","271342","4051200","false"
"NM-15172","GW","562528","3733510","false"
"DE-0003","GW","534396","3589618","true"
"NM-16813","GW","323943","3779360","false"
"NM-18654","GW","615756","3810100","false"
"BC-0017","GW","368407","3881590","true"
"NM-07898","GW","309543","3611170","false"
"NM-14849","GW","543928","3721460","false"
"QY-0877","GW","612539","3859020","true"
"TB-0043","GW","434579","3712639","true"
"NM-02519","GW","550378","3614260","false"
"NM-24378","GW","439029","3935610","false"
"SA-0190","GW","237501","3760154","true"
"BC-0249","GW","377290","3875020","true"
"BW-0043","GW","362604","3580160","true"
"NM-00470","GW","657089","3642550","false"
"NM-19708","GW","386296","3831520","false"
"NM-14700","GW","548237","3714980","false"
"NM-18788","GW","556857","3811400","false"
"NM-25211","GW","265879","3964990","false"
"NM-24429","GW","358918","3937900","false"
"NM-13387","GW","550067","3690200","false"
"NM-09318","GW","227847","3632370","false"
"NM-06347","GW","673404","3581480","false"
"NM-13978","GW","544252","3695710","false"
"NM-06434","GW","676120","3583160","false"
"SB-0542","GW","459562","3451168","false"
"NM-11541","GW","559581","3660260","false"
"NM-12783","GW","138728","3686770","false"
"MI-0137","GW","475011","3927457","true"
"NM-14538","GW","651237","3709400","false"
"NM-10106","GW","646477","3639550","false"
"QY-0854","GW","592042","3867760","true"
"NM-19342","GW","672702","3826390","false"
"NM-15163","GW","472700","3732850","false"
"NM-01337","GW","246183","3914270","false"
"NM-12217","GW","656081","3671360","false"
"SA-0138","GW","283147","3689214","true"
"SD-0399","SP","373424","3911670","true"
"NM-22820","GW","377147","3891750","false"
"SB-0685","GW","385946","3520285","false"
"NM-19043","GW","667190","3818190","false"
"NM-03604","GW","564261","3995430","false"
"NM-25249","GW","412952","3964450","false"
"NM-26372","GW","586998","4054490","false"
"NM-24915","GW","407054","3947620","false"
"NM-04134","GW","171977","3540410","false"
"NM-09462","GW","410362","3630550","false"
"UC-0092","GW","643094","4093276","true"
"NM-19558","GW","576724","3828610","false"
"UC-0024","GW","674646","3991249","true"
"NM-10956","GW","639039","3650900","false"
"NM-22511","GW","411493","3887560","false"
"TS-097","SP","436860","4044774","true"
"NM-00247","GW","570925","3587580","false"
"QY-0259","GW","611460","3896150","true"
"NM-18331","GW","658142","3804770","false"
"NM-06115","GW","583079","3575460","false"
"NM-08088","GW","659550","3613900","false"
"NM-08166","GW","412294","3613650","false"
"AB-0072","GW","322816","3860930","true"
"SB-0577","GW","493116","3445397","false"
"NM-16351","GW","325884","3769310","false"
"NM-24173","GW","404528","3930020","false"
"NM-28251","GW","544675","3707849","true"
"NM-12770","GW","556951","3680010","false"
"NM-12128","GW","680322","3670700","false"
"NM-23897","GW","415355","3918730","false"
"NM-11219","GW","655601","3655950","false"
"NM-02517","GW","278802","3616220","false"
"NM-02788","GW","540313","3679930","false"
"NM-04453","GW","126550","3554280","false"
"ED-0357","GW","604469","3557550","true"
"NM-04522","GW","224347","3552980","false"
"NM-13403","GW","640787","3691590","false"
"NM-04171","GW","344767","3537990","false"
"NM-22719","GW","346839","3890880","false"
"NM-19971","GW","168388","3840930","false"
"NM-20505","GW","382134","3846670","false"
"NM-07116","GW","278331","3597300","false"
"NM-23964","GW","408998","3921230","false"
"NM-16556","GW","293926","3775570","false"
"NM-22268","GW","387162","3885150","false"
"TB-0242","GW","433278","3734966","true"
"NM-11037","GW","612814","3651390","false"
"NM-06341","GW","570076","3580140","false"
"NM-28379","GW","618216","3635126","true"
"NM-09925","GW","634508","3636700","false"
"EB-561","GW","407770","3946011","true"
"NM-19479","GW","677584","3828430","false"
"NM-21797","GW","368434","3880720","false"
"NM-00916","GW","668420","3796980","false"
"BW-0130","GW","414946","3695870","true"
"NM-20411","GW","596282","3843890","false"
"HS-016","GW","289849","3667808","true"
"NM-00422","GW","632358","3635720","false"
"NM-24751","GW","417736","3944400","false"
"NM-22388","GW","379431","3886540","false"
"NM-07087","GW","630115","3594870","false"
"NM-22590","GW","383360","3888800","false"
"SA-0157","GW","253486","3721509","true"
"SM-2007","M","438011","3612948","true"
"NM-26565","GW","589176","4067150","false"
"QU-122","GW","439699","4067405","true"
"NM-04106","GW","270545","3535940","false"
"NM-14060","GW","546959","3696870","false"
"NM-12944","GW","666404","3684440","false"
"NM-13017","GW","558087","3684640","false"
"NM-02346","GW","263473","3581334","false"
"SB-0767","GW","395955","3506230","false"
"NM-08085","GW","673344","3613550","false"
"NM-06342","GW","538241","3579960","false"
"NM-00669","GW","437802","3688820","false"
"NM-23395","GW","636810","3902610","false"
"EB-539","GW","403166","3938973","true"
"NM-06343","GW","672150","3581390","false"
"NM-26651","GW","651243","4074120","false"
"NM-08966","GW","411221","3624840","false"
"NM-14748","GW","419045","3717450","false"
"NM-08834","GW","287814","3625470","false"
"NM-10015","GW","407926","3637040","false"
"NM-00089","GW","571447","3552160","false"
"NM-21198","GW","645664","3867500","false"
"NM-04166","GW","137610","3543080","false"
"NM-20420","GW","399068","3844190","false"
"NM-10525","GW","472840","3644380","false"
"NM-05487","GW","262996","3568350","false"
"AS-045","GW","447046","4043790","true"
"BC-0393","GW","378364","3876508","false"
"NM-24485","GW","404113","3938320","false"
"BW-0719","GW","537594","3813990","true"
"UC-0049","GW","660269","3986555","true"
"NM-06079","GW","218621","3578360","false"
"NM-11175","GW","404659","3654010","false"
"NM-07371","GW","230093","3603760","false"
"NM-26180","GW","171155","4033790","false"
"NM-01329","GW","357520","3910840","false"
"EB-616","GW","405500","3928790","true"
"BW-0009","GW","358698","3593270","true"
"TB-0025","GW","400296","3683906","true"
"NM-05722","GW","222442","3571600","false"
"NM-07013","GW","568553","3592600","false"
"SB-0101","GW","509212","3507834","false"
"TS-078","SP","437060","4081027","true"
"NM-19586","GW","612383","3829250","false"
"NM-12347","GW","557046","3672620","false"
"NM-08809","GW","553820","3623050","false"
"SD-0071","GW","395982","3864550","true"
"TV-261","GW","442358","4024483","true"
"NM-08647","GW","667332","3622220","false"
"NM-10471","GW","549034","3643660","false"
"UC-0137","GW","620706","4095959","true"
"QU-093","GW","446001","4062045","true"
"NM-16044","GW","554521","3756590","false"
"NM-05428","GW","244070","3568000","false"
"SA-0447","GW","207236","3752400","true"
"NM-03564","GW","668921","3975530","false"
"NM-26556","GW","586997","4066810","false"
"NM-25597","GW","527709","3982590","false"
"NM-10028","GW","620745","3637530","false"
"NM-02751","GW","562779","3662960","false"
"NM-24510","GW","382248","3939100","false"
"NM-22056","GW","629351","3883300","false"
"ED-0233","GW","573489","3581210","true"
"NM-14217","GW","547000","3699020","false"
"NM-02358","GW","224841","3583173","false"
"NM-03376","GW","376803","3885040","false"
"NM-10532","GW","642514","3645770","false"
"NM-00811","GW","465185","3711650","false"
"MI-0109","GW","548631","3917663","true"
"DE-0154","GW","614857","3631200","false"
"NM-24396","GW","398553","3936410","false"
"NM-27670","GW","621134","3794980","false"
"PP-076","SP","438699","4008387","true"
"AB-0159","GW","350194","3880940","true"
"MI-0248","GW","527992","3947224","true"
"NM-24258","GW","406015","3932570","false"
"NM-12131","GW","290482","3671310","false"
"NM-08880","GW","627277","3624830","false"
"NM-16835","GW","674055","3779670","false"
"NM-13268","GW","549196","3688560","false"
"ED-0119","GW","563395","3589180","true"
"BW-0930","SP","380177","3699980","true"
"NM-09588","GW","550395","3631320","false"
"SO-0135","GW","328325","3763681","true"
"QY-0393","GW","638514","3906800","true"
"NM-09543","GW","409796","3631170","false"
"SB-0559","GW","465089","3449793","false"
"NM-20490","GW","164127","3851370","false"
"NM-24436","GW","440726","3937170","false"
"AR-0034","GW","221070","4074330","true"
"NM-21836","GW","348250","3881610","false"
"NM-11772","GW","559637","3663770","false"
"NM-28194","GW","161877","4039770","false"
"NM-24248","GW","662799","3933220","false"
"NM-15142","GW","540018","3732100","false"
"EB-070","GW","417320","3954820","true"
"NM-02464","GW","273188","3604030","false"
"NM-24464","GW","440225","3937600","false"
"NM-02069","GW","349618","3557080","false"
"NM-02399","GW","147867","3592090","false"
"DE-0236","GW","670912","3570218","false"
"NM-00588","GW","400082","3661990","false"
"NM-17894","GW","617857","3797370","false"
"NM-24200","GW","405518","3930750","false"
"NM-03532","GW","618588","3955720","false"
"NM-00989","GW","330559","3817630","false"
"NM-16049","GW","673064","3758260","false"
"BW-0461","GW","372276","3553700","true"
"NM-08574","GW","289662","3621840","false"
"EB-591","GW","410125","3950744","true"
"NM-16409","GW","672918","3771820","false"
"NM-01443","GW","230309","3943910","false"
"SD-0231","GW","387095","3880530","true"
"NM-27330","GW","551413","3590280","false"
"NM-24290","GW","167487","3939000","false"
"NM-26455","GW","223600","4066210","false"
"NM-03962","GW","250270","3526860","false"
"NM-07751","GW","651922","3608240","false"
"NM-11751","GW","663629","3664710","false"
"NM-12689","GW","555146","3678800","false"
"NM-12122","GW","618896","3669880","false"
"NM-23187","GW","234960","3900810","false"
"SA-0016","GW","244699","3781219","true"
"NM-07830","GW","311035","3610130","false"
"NM-04923","GW","678391","3558240","false"
"NM-00637","GW","663444","3677310","false"
"NM-02255","GW","198223","3574970","false"
"DE-0012","GW","634994","3567381","false"
"NM-23774","GW","640480","3915270","false"
"TO-0204","GW","384517","3846750","true"
"NM-15596","GW","566364","3744230","false"
"NM-12990","GW","667878","3685980","false"
"NM-03052","GW","572096","3794540","false"
"NM-13841","GW","545365","3695160","false"
"SB-0708","GW","389252","3517108","false"
"NM-23106","GW","350875","3896470","false"
"NM-24182","GW","404504","3930180","false"
"NM-18740","GW","407638","3810860","false"
"NM-02526","GW","144761","3621570","false"
"NM-06382","GW","676843","3582210","false"
"SB-0933","GW","455110","3622700","false"
"TV-136","GW","441717","4026765","true"
"SB-0539","GW","459376","3450891","false"
"NM-01246","GW","347084","3893350","false"
"NM-16527","GW","279457","3775310","false"
"NM-11902","GW","561546","3665320","false"
"SA-0155","GW","255644","3719804","true"
"NM-11775","GW","557642","3663760","false"
"NM-00735","GW","431285","3696500","false"
"BW-0280","GW","409509","3650710","true"
"NM-20462","GW","569366","3844880","false"
"WL-0212","GW","424724","3727625","true"
"NM-06670","GW","666610","3587490","false"
"NM-10681","GW","653404","3647110","false"
"NM-28329","GW","455042","4026070","false"
"NM-10317","GW","666719","3643100","false"
"NM-01083","GW","669930","3849920","false"
"NM-13425","GW","511478","3690380","false"
"NM-12317","GW","644817","3672700","false"
"NM-26861","GW","490354","4073540","true"
"QY-0471","GW","655790","3932140","true"
"NM-23868","GW","655168","3918440","false"
"NM-16470","GW","207862","3775770","false"
"NM-22568","GW","375106","3888660","false"
"NM-11534","GW","665908","3661850","false"
"NM-03594","GW","626356","3990470","false"
"NM-15168","GW","294695","3735170","false"
"NM-13904","GW","552520","3695480","false"
"NM-12962","GW","663386","3685350","false"
"NM-27959","GW","231396","3852790","false"
"NM-15250","GW","680125","3738000","false"
"NM-17768","GW","661957","3794740","false"
"NM-00636","GW","643930","3677520","false"
"NM-24112","GW","438877","3928090","false"
"EB-069","GW","417450","3954960","true"
"NM-12432","GW","616557","3674850","false"
"NM-25931","GW","389626","4005450","false"
"SB-0802","GW","482664","3417518","false"
"NM-02702","GW","544815","3651140","false"
"EB-173","GW","406851","3960801","true"
"NM-07958","GW","278248","3612410","false"
"TO-0559","GW","405279","3872750","true"
"NM-28267","GW","453457","4092260","false"
"UC-0210","GW","574968","4082304","false"
"NM-09229","GW","670075","3629330","false"
"NM-16274","GW","314417","3767060","false"
"AR-0103","GW","243531","4091290","true"
"NM-07718","GW","554483","3606670","false"
"AB-0105","GW","352864","3870490","true"
"NM-00127","GW","587894","3559170","false"
"NM-09101","GW","642492","3627510","false"
"NM-07639","GW","183334","3610470","false"
"NM-14968","GW","226759","3729530","false"
"NM-07379","GW","236700","3603740","false"
"NM-18626","GW","594705","3809030","false"
"NM-28157","GW","168632","3973660","false"
"NM-05758","GW","243929","3571740","false"
"NM-17895","GW","611825","3797240","false"
"NM-23798","GW","643249","3915780","false"
"NM-12985","GW","674070","3685530","false"
"NM-25848","GW","410857","4000330","false"
"NM-23039","GW","390995","3894410","false"
"NM-19705","GW","676223","3832960","false"
"NM-18308","GW","637872","3804550","false"
"NM-18128","GW","604648","3801220","false"
"NM-15828","GW","671009","3751140","false"
"NM-08051","GW","673147","3612830","false"
"AR-0137","GW","238492","4087180","true"
"QY-0500","GW","659311","3946820","true"
"NM-09109","GW","200214","3630760","false"
"NM-01192","GW","649846","3879910","false"
"BW-0231","GW","403428","3658460","true"
"NM-26805","GW","343304","3875950","true"
"TB-0191","GW","420518","3711063","true"
"EB-410","GW","411570","3942380","true"
"SD-0313","GW","368057","3906930","true"
"SB-0325","GW","485797","3534349","false"
"CX-0140","GW","533722","4033870","true"
