"WellID","WDBID","PointID","counter","ScreenTop","ScreenBottom","ScreenDescription","OBJECTID","GlobalID","SSMA_TimeStamp"
"17580E68-CB56-41E9-808F-2CF190C75749","246","TV-226","0","63","103","","1136","5D2CAAAC-9909-4F20-893B-68DDE0EE8CAA","0x00000000002C4D5C"
"2794010E-7B99-4160-A584-EB7BEC616759","","SV-0043","0","140","160","","3340","1FAE78A4-88CA-4793-8AE4-68F96DE31B17","0x00000000002C4D5D"
"84354BF9-80AF-4845-9922-FED592D0253F","","NM-27235","0","845","855","","4979","566B71F5-C13D-4855-BCFE-6902D73F7D5F","0x00000000002C4D5E"
"BFA6C20C-3716-4776-9CE9-C19CEA4E5740","149","TV-129","0","380","400","","1066","75209A14-49C0-4286-BDDD-690B29EE87B6","0x00000000002C4D5F"
"4FD357BB-B73A-4991-97A3-0602B5717134","","NM-02242","0","60","395","","5602","9E3C45EC-6940-E74C-9AD9-6918FD0217E8","0x00000000002C4D60"
"CD197744-7CBB-4061-9C1B-10A1891DD8CD","","AB-0247","0","0","2","","5754","D12FDA77-4147-42EB-888A-6936256E131D","0x00000000002CF383"
"737F3D89-07E0-43A7-A652-23FEB9C56B1A","","BC-0120","0","380","400","","5050","072B2085-4838-457C-85C1-69474B06D947","0x00000000002C4D61"
"0D8494BB-4278-4EB3-922E-15231A993A68","","QY-1014","0","16","19","","3001","DE680232-8170-4B09-9DF0-6951870285A0","0x00000000002C4D62"
"4329F623-23DE-4250-AE43-98F8C0AA4951","","NM-21467","0","9.5","19.5","","3841","230EAA3E-804E-46B1-AC20-69551BDE6592","0x00000000002C4D63"
"3598844A-B591-4E43-B1F1-8A338637FA4D","","NM-24960","0","460","505","","3586","22C840F7-2E72-4D2D-B182-6956A79930C2","0x00000000002C4D64"
"A273CDCD-CEFA-469C-9950-B936FBC5938B","216","TV-196","0","350","450","PVC","1113","BD71F2D0-B6F3-415C-BBA9-695A629029B3","0x00000000002C4D65"
"46709F07-CA7E-41D8-9D9C-69E8ACA81005","","AS-021","0","100","140","","1515","EBBBEBC0-FAC9-41E0-93DD-6994C3E0278B","0x00000000002C4D66"
"3327432B-163C-4729-8344-E032C807C73B","78846","SM-0218","0","705","810","","833","20FBB6A9-70EF-451E-BBB7-699952EF5865","0x00000000002C4D67"
"519A6B34-2AC8-49EF-B055-01F241307AA9","155466","TB-0006","0","360","420","","1239","45CCA246-F615-46A3-89F4-69B85B6BB5D8","0x00000000002C4D68"
"952B4D0C-560F-4C12-90CC-F98B85E5D227","","NM-26340","0","201","245","","3790","1C997715-9841-460E-B3DF-69C1B276B82F","0x00000000002C4D69"
"FEA411D6-E407-4130-9FC9-C652C6080493","","AH-051","0","600","640","","1605","1DF6E3B9-A6BD-400F-87A9-69C459E04502","0x00000000002C4D6A"
"E57FC35D-E822-4541-9A27-657645A971BF","","AS-069","0","43","63","","1556","71A077E1-7B3B-498C-83CA-69D50B7E14C3","0x00000000002C4D6B"
"0ADF171C-AA10-4836-A11A-9100E31D7BBD","","NM-01873","0","40","60","","5595","6CC34127-BF02-7040-A997-69D71F156F7B","0x00000000002C4D6C"
"DB5B0FFC-D6DC-4F0B-88FB-FF70D4A30CA8","","NM-00367","0","192","242","","5720","6C99736A-824D-AA46-B63C-69ED5C98A1E5","0x00000000002C4D6D"
"D465DE28-CBD0-4138-A41E-4A8D50C23984","","SV-0125","0","340","360","","3426","24E8F37D-ADDA-45E2-AA34-69F41D4C2B2F","0x00000000002C4D6E"
"9DF001FA-1D52-4CC7-B319-A6F080925A3B","","AB-0092","0","810","830","","2632","E5E0D8EF-16FC-4C92-B773-69F5FCC7E282","0x00000000002C4D6F"
"4E96B9C6-F28A-4592-9618-C8939DBB6A0D","33298","EB-596","0","525","545","","640","D02B69AA-B261-46FB-B45B-69F9E539FB97","0x00000000002C4D70"
"C84936AA-2FAD-492E-AC04-B50D3B723970","","AH-091","0","380","410","","1778","97225D15-8B0B-451B-9BAE-6A024C85566E","0x00000000002C4D71"
"BE09A1F3-2965-8D4F-AB23-88407C02D4AB","","PC-079","0","180","190","","5377","68E74F0D-C440-5E46-9895-6A2ED51D6BC5","0x00000000002C4D72"
"B225809C-B52A-4BFA-8C23-9267A432E115","421","QU-086","0","419","429","","990","0CA2E204-2A6B-4B07-85F5-6A581C9B0A20","0x00000000002C4D73"
"ADC6A6DA-4CF4-E847-941E-8702DBEB6BF7","","WL-0249","0","355","415","","5684","8C301AD5-D7DD-3B41-878A-6A62F59A3037","0x00000000002C4D74"
"2E6706B5-29D0-4F9B-84E9-06B17C18BADD","","NM-01287","0","248","288","","3027","DE229086-0F2C-42BE-81CF-6A74E6114B5B","0x00000000002C4D75"
"423CF3AF-D4EE-4F9A-BF09-1536C0299895","","SV-0094","0","223","263","","3390","24FC981C-4072-4AF3-867C-6A7E5405D2DD","0x00000000002C4D76"
"46763D47-82D7-7741-9BF3-EDF8B8A3F6B7","","PC-098","0","280","300","","5389","893C24B1-05E9-1047-85E1-6A97D4CDDE1A","0x00000000002C4D77"
"3116308A-2A7D-4D2E-B386-B2FD45F0A81E","","AB-0101","0","1020","1040","","2641","D200ABD4-D0C0-4980-8F35-6AA4042A8DE9","0x00000000002C4D78"
"A18C9AF6-4225-45AA-8D6B-C7427E37E791","290","EB-286","0","390","410","","350","1E9B6F98-2DC9-4DDF-AC9B-6AA66DAC9C65","0x00000000002C4D79"
"46FC6401-1A6E-4475-A4F1-86493E531830","","NM-00707","0","35","92","","3742","9572AB89-740C-4E25-9159-6AC72CF88930","0x00000000002C4D7A"
"6BA7ED4C-9D0C-2F45-B757-94546AEFBB94","","PC-034","0","280","300","","5339","FF85E62D-B40C-704C-B811-6AF2925A59DB","0x00000000002C4D7B"
"B10EC250-21CF-FF4B-8F63-88ED3CF87E53","","AR-0230","0","50","55","","5475","9BAA4837-7EE6-9D4F-BDDF-6B11D225277A","0x00000000002C4D7C"
"9211C90B-8D32-4CAF-8153-70E84AA711D2","173","TV-153","0","140","200","","1082","57A6ED20-5F81-4F53-AB96-6B2BB60D6A0C","0x00000000002C4D7D"
"4FF7ECB3-871E-AA4A-99AD-E016F2E73060","","DE-0013","0","382","405","","5663","61E97E79-B305-D843-8C1C-6B407A06C5AD","0x00000000002C4D7E"
"FBA980C4-4631-44AA-9DAE-8A91A84FF2E4","","SV-0067","0","260","270","","3366","2CA240E0-55E1-4FC5-BBD6-6B743F0948CE","0x00000000002C4D7F"
"4D888923-8C44-1746-9CCD-AF83EFA8511E","","NM-28329","0","170","200","","5510","72221887-E25F-044A-ACF3-6B7E4F7B6B8B","0x00000000002C4D80"
"5887722F-5099-4C78-9D66-65651DD6039A","315","EB-311","0","160","180","","389","B6FDBA0F-3A53-449E-913B-6B82F877E75A","0x00000000002C4D81"
"F8363797-A77C-4073-B7E7-79888B8EDE6C","33663","SM-0138","0","393","433","","810","43AFCB39-435A-420A-8962-6B83EE3424CF","0x00000000002C4D82"
"6166FD4A-3F63-4C0C-A204-7459BF492C3B","","AB-0102","0","600","700","","2642","0116B1F9-CFAD-45E5-A89D-6B869FC81631","0x00000000002C4D83"
"E22FC976-E0BA-41E9-A5B0-A6635224ED43","","NM-26893","0","85","95","","5290","AD6FF5CB-B2EF-6242-B109-6B8A7887C367","0x00000000002C4D84"
"FB337129-63A6-4595-818E-A227FA68F34D","384","SA-0072","0","250","270","","857","BAAF948C-3AD1-4A50-8EFF-6B989B6FF08F","0x00000000002C4D85"
"DDEDB57F-2707-4E88-A111-553D167A5A78","79","EB-078","0","305","325","","90","59F24092-D727-4017-9284-6BA1C1B9B2A9","0x00000000002C4D86"
"2BE78C50-586E-4887-A892-2CEFE5CDEC94","122","TV-102","0","360","440","","1036","FD1BC9BF-8366-4A3A-A1AD-6BD0FCBB7B6F","0x00000000002C4D87"
"5B488110-6504-4240-9B46-A6EEF752B8DA","","NM-02351","0","268","383","","5605","B24F73D8-75CF-574E-B5D2-6BE47CBA4E1B","0x00000000002C4D88"
"228295D2-EB06-43AC-87F5-8237B4538791","","NM-24893","0","336","356","","3614","8D2A75A5-1DF1-4122-8B39-6C1921D981CA","0x00000000002C4D89"
"A599A9DC-B09A-47D0-BEC1-35F05BD93C8B","","NM-05786","0","200","400","","3878","93C04F74-5467-4571-9166-6C313BD90139","0x00000000002C4D8A"
"9A4EA48C-4B31-4212-869C-A2AC11F94E17","212","EB-211","0","160","200","","271","7DF55E28-A483-4DA2-B73C-6C3A9AA09248","0x00000000002C4D8B"
"6067725C-5576-4EBB-AF45-B78E391F5DAE","","AB-0005","0","388","433","","2563","1AB7C223-DDC8-4A76-ABD8-6C5D0CB4E8CB","0x00000000002C4D8C"
"FD320FCB-2B3E-4B1D-943B-710CE83FF1EC","383","QU-053","0","45","71","","963","EA617BFA-5280-4DF2-A7FD-6C697AE1B236","0x00000000002C4D8D"
"BA29DE6E-974B-44ED-BAD2-B4E6242E40DB","120","EB-119","0","400","700","","152","07AB9479-6311-438E-AED4-6C8C3693DA4F","0x00000000002C4D8E"
"97B354D1-F535-4CEC-BF06-47DEEA6D465A","","SV-0096","0","190","210","","3393","0A2BF005-05F9-49B3-BBB6-6C8CA81C7829","0x00000000002C4D8F"
"23BB19F2-1F97-4D68-9C0C-559AC50C5795","","SO-0173","0","44","49","","3171","E5D0CC43-A5FD-4B39-A3BB-6C940E8099AF","0x00000000002C4D90"
"D7A2E659-289C-444D-AF0E-3F996F355F53","","SO-0146","0","4","20","","3144","65BE1F18-813E-4C5C-91E9-6CCBC60967E7","0x00000000002C4D91"
"CFA9509C-2352-4404-BD99-A6B8B23984C8","441","EB-436","0","300","380","","497","051F45AF-5E88-467A-B17A-6CE761AEB0BD","0x00000000002C4D92"
"E9307AB4-7BDD-41D6-B0EE-967CABA75FBA","","NM-23292","0","20","500","Open hole","5718","1C40EC3E-A74F-764C-BA88-6CEB43BF6513","0x00000000002C4D93"
"75245E4B-4188-40D4-A112-9A52757C766F","165","TV-145","0","20","80","","1075","84026D41-BD36-4FCA-B32B-6CF46B36B6FD","0x00000000002C4D94"
"1D8BF403-3C78-427E-9952-2C2DFC4BA1EC","431","QU-096","0","60","80","","993","95A1A266-E40B-4340-BFEB-6D11E2065C27","0x00000000002C4D95"
"691EC193-98C3-44CA-A85B-49C078A97A2F","","TC-216","0","520","540","","2109","266DEACA-FC23-40F8-9A93-6D3313818CA8","0x00000000002C4D96"
"B25DE888-91FE-42D9-8ADF-EA80FCAFF310","33376","SM-0029","0","90","130","","1228","74C66812-B43D-431D-B82A-6D3A5F066D65","0x00000000002C4D97"
"D4068E63-8A78-4871-B6D4-3F5657971AD4","","NM-26967","0","800","820","","5103","DCE56761-F1EE-49EB-937A-6D5C7E3760DD","0x00000000002C4D98"
"9D07C22B-48F0-A840-A7D9-004D5DE5C5C7","","PP-040","0","70","110","","5246","ACC1507F-AECD-364C-8186-6D7238F91A44","0x00000000002C4D99"
"A5AFD41D-1683-4904-8F4E-6CF5EC9B9182","","SV-0019","0","140","160","","5185","6DC0BF92-2514-5149-B798-6D749383CC71","0x00000000002C4D9A"
"14B3CA33-695C-4615-A4CB-A4232FA15BBE","","PB-0016","0","160","170","","3268","94DB7EA0-34D1-427B-9407-6DB436A893DD","0x00000000002C4D9B"
"44A5A2CF-1A16-4914-8125-F4ADFD9FCF8D","422","EB-417","0","280","320","","476","E05C905B-8E7E-481B-B05E-6E0DA14FC55E","0x00000000002C4D9C"
"D7A8E170-79C2-4E07-9BF1-99731D65CA36","","NM-08385","0","683","690","","5539","F93B54B2-DD08-FD42-860B-6E0F86EEFD1D","0x00000000002C4D9D"
"970440D7-5041-4734-B424-4B4BEDF0EC2B","","AB-0011","0","260","270","","2568","456C923E-B097-48B9-9409-6E14B2E49B2F","0x00000000002C4D9E"
"CADAEA9C-171E-4D2D-98D3-C89198FCB66C","","NM-24998","0","151","153","","3567","98DE9AB5-4E35-4906-A9A1-6E2A99080410","0x00000000002C4D9F"
"6011BDD5-42E1-4119-B560-D83DD5749171","","AB-0230","0","392","552","","2744","8A0F58A7-FE13-4EB9-BA73-6E33084F288F","0x00000000002C4DA0"
"586658EF-BAEC-2C4F-B130-F879D412BB3C","","WL-0041","0","725","745","","5205","442FE541-C0AD-D149-96F1-6E3B9875EF51","0x00000000002C4DA1"
"6F9F309A-C161-EB41-9C8B-B3FBC004D2D2","","WL-0138","0","115","135","","5635","E3FFB4CD-ECCA-9C42-ABA0-6E762AAB6D34","0x00000000002C4DA2"
"0BE60CFF-608A-408C-A14A-3818E821251D","","SV-0031","0","340","420","","3327","3FC5EF2A-81F4-4A7C-A487-6E844DBB3F45","0x00000000002C4DA3"
"22B3DB79-F721-4E87-8057-6FE5109F5076","","AB-0202","0","698","1098","","2723","2C29BBF3-8DA6-4929-9E5F-6E9433C855D1","0x00000000002C4DA4"
"9C57056E-EEA1-1C47-B822-DE3E674F6800","","PC-071","0","70","90","","5371","A0F6EBE7-432B-BA4A-AA4F-6EA97AD760F7","0x00000000002C4DA5"
"E2A2425E-77F2-4EBD-A6BC-DA2CA77D94B7","328","EB-324","0","260","280","","400","95995A97-5892-4A95-8AAD-6EB775944FDA","0x00000000002C4DA6"
"3E0DF2E2-E2C7-E344-8BB4-D25FA551B2CD","","PC-121","0","250","270","","5413","1930F2B8-F4EA-9241-BD76-6EC7507C7754","0x00000000002C4DA7"
"4ABE4D5F-AF43-864F-BDA4-31170EAC4698","","PC-020","0","300","320","","5327","7B6175C5-ED62-4243-9DB8-6EDF8A0BE77A","0x00000000002C4DA8"
"D25810E5-D68F-4BE2-BE8A-7F33156FE984","","TV-261","0","100","140","","3079","32A3B9B0-FFFB-40BD-BA43-6EECE195CA3F","0x00000000002C4DA9"
"DAB571A9-E095-4CBB-BC98-A7F589202E54","","NM-24903","0","159","169","","3613","277CA118-70DF-4E84-92B8-6EF039CA4B33","0x00000000002C4DAA"
"3113F548-4F86-4C68-BDE3-36E1B4BF7989","","NM-24738","0","256","271","","3658","F9D46443-9E66-4084-8A58-6EFCE845D7C2","0x00000000002C4DAB"
"14EC2A99-B5B6-47A5-8FCA-1D4288A206AC","","AS-066","0","170","230","","1553","F41E69E5-2F76-44B8-AC00-6F0771ED74F9","0x00000000002C4DAC"
"8E493278-6AAF-49E9-978C-0639FFC15795","147","EB-146","0","22","32","","180","82A2AC68-856E-4342-8E8D-6F155BC74760","0x00000000002C4DAD"
"FBC4235A-2049-E045-8C3E-2B0370F6DB1C","","PC-116","0","245","345","","5408","FE67EBDD-A190-6E46-B8B0-6F2095C89979","0x00000000002C4DAE"
"2C3BFB8B-9131-4AA3-BB97-5D083F60BB68","","NM-11385","0","105","165","","3906","80D0D4B9-C1E4-4E7E-9AC7-6F2D286946D3","0x00000000002C4DAF"
"ED013839-3762-4C05-8589-415DAA96592B","","NM-01442","0","130","148","","3056","10FCD6B9-8EF9-4F4D-848F-6F35BB4DCDB2","0x00000000002C4DB0"
"E63D3D8F-C471-4699-92A2-45BAC2E1814E","","NM-01417","0","102","110","","3046","437EF6E3-E7AA-4559-A701-6F68300878FA","0x00000000002C4DB1"
"1B95B461-3D97-4316-8DB5-F037C35DBE29","","NM-24663","0","255","270","","3692","1138019F-A6F9-4D6E-8011-6FA45BCE7E3E","0x00000000002C4DB2"
"71D54F29-EC02-464B-824F-10A7DD9C62DB","","TC-248","0","760","880","","2125","2A268A51-FED9-4021-ABA6-6FBAE814A2D9","0x00000000002C4DB3"
"20264064-0F3C-476B-A301-D3745566B615","55","EB-054","0","70","175","","62","153B5062-5897-48A0-B2E2-6FC478BA0D70","0x00000000002C4DB4"
"57FE0234-A02F-4BDD-9461-011547EF12FC","274","EB-270","0","324","334","","329","1DA30A96-DE6A-41FB-A6DC-6FD27909B145","0x00000000002C4DB5"
"651E5F98-72C1-4282-9BC6-0A62A3158FAD","","AB-0020","0","231","341","","2573","E4B78A06-837A-4632-948D-6FD5A342B630","0x00000000002C4DB6"
"AAE63F34-7FD8-423D-A6EA-686B955048C5","","NM-21424","0","40","60","","3837","69FEE00F-EB39-403F-8784-6FE3AE4534F5","0x00000000002C4DB7"
"B694268D-E0DB-4B00-AD06-06715F1BD2EB","","NM-24911","0","223","254","","3605","87603411-277A-449D-BDB6-7009A84A777D","0x00000000002C4DB8"
"0F805A02-E80A-4C6A-8FF7-107856B148CD","122","EB-121","0","525","546","","155","695644BD-6033-4B0E-A2D5-70105858A1EC","0x00000000002C4DB9"
"D3650168-15E1-4F96-9749-695A92D8C23E","","SV-0099","0","180","200","","3398","A0B7270D-44C5-4F09-B749-701FFC045626","0x00000000002C4DBA"
"14C813C7-576B-44BC-8B3D-0AFA1853847A","57","EB-056","0","110","180","","64","5F9B9C1E-8DA5-4606-BD8B-704F78CE59E5","0x00000000002C4DBB"
"7CB4B48C-0A0D-2C4A-A4D9-C6FA853D84E7","","WL-0183","0","220","240","","5526","16D60B15-2AD3-1B4E-AF06-7053964AB728","0x00000000002C4DBC"
"F8C66ADB-50B7-4804-967B-C7840199BB35","321","TV-280","0","120","140","","1188","2C70BE44-AA64-453F-8537-705A0F8856C5","0x00000000002C4DBD"
"DC117459-3818-5242-B31E-6C5EDE346221","","WL-0085","0","84","124","","5435","93CDC83A-4622-F542-ACE4-7071E7DABAAB","0x00000000002C4DBE"
"412F11DE-B061-4DF3-813A-366CBC596D33","","AH-035","0","480","520","","1611","2F2B78FA-F9BB-49EA-B967-7075BF9B7097","0x00000000002C4DBF"
"CD12CFA1-817C-427F-BA42-8915B6C903C9","248","EB-244","0","1917","1922","","301","9850F063-847C-462D-9076-707C731DCE52","0x00000000002C4DC0"
"979A6C49-42EB-4127-80E9-F2D4C92A75C5","155499","TB-0049","0","180","220","","1248","51E8DB78-7FF2-4B43-AEB7-70ACF00D0D1E","0x00000000002C4DC1"
"5949B24B-5044-4434-8EF6-8571B50268DA","","MG-038","0","135","141","Open, uncased hole; fractured rock","5623","6ECBCDAB-2901-7F49-BCE3-70CAE6079D2F","0x00000000002C4DC2"
"2D00B76A-19A1-44D9-A254-71E4C7D1BC20","","NM-21529","0","110","160","","3845","4BA5A8D8-6975-4609-A4CE-70DAEB1E6832","0x00000000002C4DC3"
"81F00B5E-8CFB-6E45-8004-F4D8E1A7895E","","PC-127","0","540","600","","5416","349DD6A3-98A5-0A40-AFB8-70DE3ACCB101","0x00000000002C4DC4"
"F04ECDC7-43E3-4807-936E-F37025CDC06E","","NM-26915","0","80","100","","5062","0D279C36-DD64-44C6-8565-70E9A853E115","0x00000000002C4DC5"
"9580A9CD-DBEC-4DF9-B3FF-E5890FD0A16F","","NM-24639","0","210","250","","3704","F2FAB8E6-FB1F-4845-975D-70F96E3309AD","0x00000000002C4DC6"
"6F29C6BD-3366-4277-9362-D8D38905CE90","424","EB-419","0","200","300","","477","6F9E1AF4-6B23-4457-ADD9-7112BAAF8372","0x00000000002C4DC7"
"4AAA1D2E-461C-4DF9-B0C7-1F2F1A4D3F2A","","BC-0152","0","80","125","","5123","C883E56F-FEB4-4279-8E2C-7142FAE44020","0x00000000002C4DC8"
"018C1C28-F0D5-4598-8025-259B99DAF96F","","AB-0038","0","832","837","","2586","48B0B764-98B2-42F2-A515-71608AC55C78","0x00000000002C4DC9"
"E21A4EFE-ABA4-5542-8CE5-9380B2EBA63A","","WL-0175","0","50","53","","5521","6B9A91C6-6C7C-644A-87E7-7170B90F1DB2","0x00000000002C4DCA"
"47A97CE4-D900-46EA-AD3E-21462FDB2E6D","33295","EB-593","0","410","450","","636","E18A6E53-A9E0-44DB-8B73-7176A40D6D33","0x00000000002C4DCB"
"88A8E20F-BDCD-4959-AC2E-0BA07F54E297","442","EB-437","0","400","420","","499","961004C9-E6D9-4244-B9F5-71AEC5270474","0x00000000002C4DCC"
"14C813C7-576B-44BC-8B3D-0AFA1853847A","57","EB-056","0","335","375","","66","86787BDC-6C34-45E4-BB79-71AEC53432C3","0x00000000002C4DCD"
"AAAB9CFF-1B67-41E0-AD01-68AD93A20324","326","SM-0259","0","390","410","0.032"" slotted pvc","851","6BCF46D1-57CF-4DAC-8B9D-71B9AAD47854","0x00000000002C4DCE"
"8E947D17-23B0-4382-9DD9-F4A5A63C76E9","281","TV-247","0","30","60","","1157","11C23E2B-5BBC-49CF-8EC3-71C59E497E83","0x00000000002C4DCF"
"84354BF9-80AF-4845-9922-FED592D0253F","","NM-27235","0","785","705","","4977","AC021C70-C74E-4018-BF1D-71EC2C622DD3","0x00000000002C4DD0"
"6DC26BE2-1CCA-AF49-B96F-AE89F66C9E11","","WL-0278","0","160","180","","5714","13137620-0325-6847-9DEC-71EF0BA478B1","0x00000000002C4DD1"
"83E9341D-EB00-435F-B446-E7715EF9CC0D","","NM-26913","0","610","650","","5059","21550961-2FCC-4E5C-A384-71F8ADF08E48","0x00000000002C4DD2"
"45A9EB2E-5F3A-4F1D-95A1-9E31D5F53C14","155591","TB-0128","0","60","80","","1287","F71D0E14-5801-49CE-9A68-71FC1984B9A0","0x00000000002C4DD3"
"B74F8C6D-3DEE-D34A-8A58-F4F002E03821","","WL-0135","0","388","491","","5737","09ED74BD-A7BE-C54D-A065-71FF065F32C8","0x00000000002C4DD4"
"2D1D394D-C44E-4AF8-B113-E606A1883147","","AH-004","0","60","100","","1561","45AA8472-0F7C-44EE-8E68-720307987221","0x00000000002C4DD5"
"FA599519-55F4-47EC-9736-F33FE1F375D5","","SV-0014","0","130","160","","5182","6872A728-D379-C446-A0EF-72058019559A","0x00000000002C4DD6"
"A173F886-7655-EE4A-929B-7F15B689E579","","WL-0148","0","65","100","","5493","691C17C9-EE1F-C442-BC00-720987262D9C","0x00000000002C4DD7"
"D668E434-1CCF-EE4E-A065-DCD7B1FB7110","","SA-0239","0","95","100","","5173","51F04375-BD19-2B4D-A5DB-720D8F786DA5","0x00000000002C4DD8"
"380A96E8-6F16-44D3-8C87-955E9FC18EA4","","NM-24734","0","460","510","","3662","B0B0305E-C3AA-4533-A7ED-721D73501DCD","0x00000000002C4DD9"
"F6FA758B-D7E3-4C20-B9D2-A76A73240062","","SV-0028","0","255","275","","3321","DED95CA8-3903-4DD1-BCE6-7229594BC355","0x00000000002C4DDA"
"3FA5664A-99AC-4E1C-9895-54B33AD42B06","80","EB-079","0","500","520","","93","8EAD79CD-43D1-4AFC-975F-72586A5E4593","0x00000000002C4DDB"
"A25859D2-860E-4A34-A853-26A333F1C7AA","","NM-03667","0","460","470","","5427","1C64CFB8-692B-1842-8674-725FD47DBBC7","0x00000000002C4DDC"
"21183830-5443-4233-B3D3-6AF28C16B958","","SV-0034","0","370","400","","5187","86ABEACD-7A7A-D348-A6A4-7265DB67C72B","0x00000000002C4DDD"
"74AD8C39-B71E-4E46-B71D-F9441AEF2690","","SO-0177","0","4","20","","3175","EA40125B-F457-4F50-9ECF-728C319D6E63","0x00000000002C4DDE"
"EC23D99C-A73D-4042-AFA7-4043926BD1F7","78878","SM-0238","0","85","125","","841","68F6FA5B-BC35-444D-AB5E-729F8D5A81AA","0x00000000002C4DDF"
"0CA68EAE-2561-4B18-B73B-B59E3D5AC6B2","","BC-0076","0","200","220","","5010","82736B8F-AEB4-469C-92F6-72A80D0F09FC","0x00000000002C4DE0"
"025F5773-1F5A-4156-83E1-9F944918DFDB","339","EB-335","0","140","160","","415","8BC1AA46-536A-4800-BABE-72B61EE13A57","0x00000000002C4DE1"
"9CEDDBD4-EB74-45FE-9638-45D8CB185393","","AH-037","0","260","300","","1592","EBBD6C60-88E8-4EDF-81A2-72C00B4383D3","0x00000000002C4DE2"
"41B752FE-00DD-4E32-9012-8F3BDA5F4AF1","33517","SM-0072","0","685","715","","793","2FD5B1E5-D201-4DB9-BA0C-72C2F7E1CEFD","0x00000000002C4DE3"
"D8F9C67F-DCD2-4111-84A9-ABB1EA4A675E","","NM-26902","0","450","490","","4947","6B39630E-280E-4EBE-A8C4-72C4E7BB0E2D","0x00000000002C4DE4"
"D831080E-A79E-47E4-82E3-999305C1EDE2","369","EB-365","0","105","125","","250","DC8F67E0-FD72-441B-BB4D-72D11FF34420","0x00000000002C4DE5"
"35310395-DF86-FE43-94EA-C5025660207B","","PC-068","0","207","218","","5424","59247F2E-B8C9-0048-AA8B-72DC9E5AAA83","0x00000000002C4DE6"
"5652E1E8-48AC-44DA-B4BF-2A82D11FC2DB","","AB-0031","0","250","300","","2581","A0A178AA-C8A5-41D7-9251-72E0DAFBAB57","0x00000000002C4DE7"
"5338F8D2-ADAB-479C-988C-C6E58491686F","","SV-0137","0","310","350","","5211","788A3778-EA5F-3346-9C0A-72FDEE988B8A","0x00000000002C4DE8"
"D172E10F-DA0E-4121-81E8-4E2810787AF6","","NM-24901","0","137","156","","3612","9FD7A75C-41CF-46DD-8E1D-7319AA25A56C","0x00000000002C4DE9"
"CA9A16CD-540A-4017-8747-45FF97C18D03","424","HS-008","0","247","595","","1213","189A7221-C718-4AFC-852E-731BDD403889","0x00000000002C4DEA"
"0C42713D-AE84-40A5-8D38-4EA3A3D97BA6","","NM-25059","0","137","156","","3492","C229BDE3-4BDD-4D34-9982-7320D94C11C1","0x00000000002C4DEB"
"E356DC8B-B56B-48EE-BD07-045FB37646FB","","AB-0208","0","991","1711","","2728","6EC0C6A4-32A8-4D4D-907D-733CFDA10566","0x00000000002C4DEC"
"06FB4027-63F1-45E0-8D03-478514414632","351","JM-052","0","205","265","","894","3E4F837F-C766-4D30-870A-734B24B87AC6","0x00000000002C4DED"
"FDCCDD7D-05C2-4A33-AFDC-6B0959E2C34C","","NM-02272","0","159","300","","5603","6300DCE9-E7DD-1249-B03C-7368C0AE6220","0x00000000002C4DEE"
"48A780DA-D810-4880-95A1-0287B70F678A","","SV-0081","0","745","785","","3375","74E0368F-EA04-45AA-9159-7371A2EC82B2","0x00000000002C4DEF"
"C61B55A0-972E-4B6D-B753-08F9A691C8DE","","AH-082","0","560","600","","1811","6FA296FE-BB4D-4200-877A-73795996F016","0x00000000002C4DF0"
"5C3EED0C-28BA-4CC0-B8BF-575601665E64","","AB-0255","0","","","","5768","A630166F-5F03-48CD-B785-737DBDCDBD8E","0x00000000002CF3AB"
"15336D86-7CB3-497F-AD4C-84844DEAEAA9","","BC-0070","0","160","200","","5004","3594E0B3-E6F2-4B5C-A3BB-73895C072703","0x00000000002C4DF1"
"E79EC4D9-E2F4-4D14-A9DA-A76EBED7B0EB","","TC-266","0","200","235","","2137","66040C9A-FF79-4D05-BCCA-7399AD417764","0x00000000002C4DF2"
"2C904FF5-846C-4724-804D-6CB5B47FF73B","","WL-0027","0","350","450","","3862","E90F012C-6501-46FB-9665-73A7E0A9547A","0x00000000002C4DF3"
"D7883CE8-5A42-40E3-8EAA-2D26CB1C171F","289","EB-285","0","578","594","","346","AB08649B-D0A5-4C3A-9598-73AA1FCC7BFC","0x00000000002C4DF4"
"D62FFAA0-76F9-4EAA-A6ED-BC247D692545","","BC-0186","0","630","650","","5158","6AE00C22-97A2-4738-8CE6-73C431327D6E","0x00000000002C4DF5"
"81A0C5FB-C336-43FF-949B-2FC858E0B5CF","386","QU-056","0","80","160","","964","43B1A8F7-F82B-4C35-BB06-73D1670A2930","0x00000000002C4DF6"
"67C93D46-6C4A-2F42-8CE3-775A5B24A60E","","PC-097","0","200","210","","5388","55CE339F-FCFB-A349-BAB7-73E4B24A6E9E","0x00000000002C4DF7"
"2E6083D6-531E-4641-9BDB-EEE193C6192C","111","EB-110","0","520","540","","139","7843E57C-DEAD-404C-B6EB-73EF1BE883E8","0x00000000002C4DF8"
"0CC33D9F-5242-0E4F-9521-28C0C67B0056","","WL-0171","0","237","299","","5520","51975CD7-5A1B-3B4F-8C86-741154B30E87","0x00000000002C4DF9"
"176EF036-1E38-49B4-8E81-0C50CC33E32A","","NM-02072","0","134","230","","5580","D286EFEB-7E52-9745-AC5A-74294D06F0C3","0x00000000002C4DFA"
