LocationId,DateCreated,PointID,SiteNames,SiteID,AlternateSiteID,AlternateSiteID2,SiteDate,DataReliability,Confidential,SiteType,WL_Continuous,WL_Intermittent,WaterQuality,WaterFlow,Hydraulic,Subsurface,WellorSpgNoData,SubsurfaceType,Easting,Northing,UTMDatum,CoordinateNotes,Altitude,AltitudeAccuracy,AltitudeMethod,AltDatum,Latitude,Longitude,LatLonDatum,CoordinateAccuracy,CoordinateMethod,Township,TownshipDirection,Range,RangeDirection,SectionQuarters,SPX,SPY,QuadName,County,State,LocationNotes,WLReportDeliver,ChemistryReportDeliver,WLReportNote,ChemistryReportNote,X_NAD83_Zone12,Y_NAD83_Zone12,projectname,USGSProjectID,ObjectID,LatitudeDD,LongitudeDD,SSMA_TimeStamp,PublicRelease,Geometry,UTMZone
3941FB8E-24F0-452B-AA6E-03245439BC22,2014-10-01 00:00:00.000,NM-00713,SiteNames_861fcbf2,SiteID_d1fae3da,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,483405.0,3710240.0,NAD83,CoordinateNotes_23d3ced9,5255.0,10.0,U,NGVD29,332335.13819819817,1051731.1658804289,NAD83,R,G,10.0,S,17.0,E,32.3443,,,San Patricio,LINCOLN,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,10552.0,15340.0,,463527100,1559,33.531234308198194,-105.12601957121586,0x000000002C39FEF4,0,,13
44980A99-3696-4558-9A8E-03245C85AB62,2015-01-27 00:00:00.000,NM-07084,SiteNames_73b6bbd9,SiteID_a7183189,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,228711.0,3608004.0,NAD83,CoordinateNotes_15123078,5126.0,20.0,M,NGVD29,,,NAD83,T,M,,,,,,,,Massacre Peak,Luna,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-16048.0,10794.0,,463527100,28408,32.580106263243245,-107.86071657657658,0x000000002C39FEF5,0,,13
7EDCC611-6DFE-4084-B10C-032467F1855C,2014-10-17 00:00:00.000,NM-02825,,SiteID_d6e9194a,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,541058.0,3702546.0,NAD83,CoordinateNotes_32a986f4,3489.0,5.0,M,NGVD29,332456.04518918914,1042334.1390936744,NAD27,U,M,10.0,S,25.0,E,27.32123,,,Bitter Lake,CHAVES,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-15402.0,5016.0,,463500200,3499,33.46084376918919,-104.2536509357499,0x000000002C39FEF6,0,,13
83204168-2AE8-4DDA-BEDB-0324E5ABA957,2015-10-28 00:00:00.000,SD-0227,SiteNames_52cb619b,SiteID_38a98847,AlternateSiteID_c02d4160,AlternateSiteID2_2788856f,,U,0,GW,0,1,1,0.0,0.0,0.0,0.0,,390799.0,3868556.0,NAD83,CoordinateNotes_79920d25,6451.27,3.3,N,NAVD88,,,NAD27,,,10.0,N,7.0,E,,,,Edgewood,Santa Fe,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-4712.0,-12874.0,,,32833,,,0x000000002C39FEF7,1,,13
D72532E5-0E6B-46B4-9ED0-03260895F619,2015-01-27 00:00:00.000,NM-26112,SiteNames_652b2346,SiteID_68636717,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,599508.0,4029972.0,NAD83,CoordinateNotes_92b94d37,5819.0,10.0,M,NGVD29,,,NAD83,T,M,,,,,,,,Romero Spring,Union,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-11334.0,8282.0,,,24463,36.40853070261261,-103.8670707081081,0x000000002C39FEF8,0,,13
467D7271-0899-402A-AD57-0326D06D07BB,2015-01-27 00:00:00.000,NM-24088,,SiteID_7de91126,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,371193.0,3934462.0,NAD83,CoordinateNotes_929fb9f5,5435.0,20.0,M,NGVD29,,,NAD83,F,M,,,,,,,,Madrid,Santa Fe,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-17002.0,6932.0,,,19064,35.54748632045045,-106.38569399117118,0x000000002C39FEF9,0,,13
AC4D74FA-0336-4308-A6FA-032774429DB8,2015-01-27 00:00:00.000,NM-20258,SiteNames_1c5c5d43,SiteID_771bccb1,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,618059.0,3843240.0,NAD83,CoordinateNotes_42cf754f,4727.0,,U,NGVD29,,,NAD83,T,M,,,,,,,,Weber City,Quay,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,2766.0,2180.0,,407,14040,34.72470605963964,-103.71615500108108,0x000000002C39FEFA,0,,13
300411B2-BB08-4249-887F-0327C7B1BCC3,2017-01-23 00:00:00.000,TS-075,SiteNames_1e1024ad,SiteID_38a98847,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,2008-09-25 00:00:00.000,C,0,SP,0,0,1,1.0,0.0,0.0,0.0,,447012.0,4097456.0,NAD83,CoordinateNotes_14d9142e,7318.0,3.3,N,NAVD88,,,NAD27,,G,,,,,,,,Ute Mountain,TAOS,NM,LocationNotes_1abf9c6c,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,9656.0,15576.0,,,37324,,,0x000000002C39FEFB,1,,13
D1996EED-EB34-4F6E-A9FB-0328CC878755,2015-01-27 00:00:00.000,NM-14076,SiteNames_b7a18f1a,SiteID_34c4e1a0,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,543916.0,3699290.0,NAD83,CoordinateNotes_113ac9ca,3568.0,,U,NGVD29,,,NAD83,T,M,,,,,,,,Roswell North,Chaves,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-2422.0,2240.0,,463527100,29081,33.43194515018018,-104.52345476981982,0x000000002C39FEFC,0,,13
7D3E1408-9169-1944-9EA9-032B571F7AB7,2018-09-27 10:12:39.000,WL-0133,SiteNames_acb07c87,SiteID_38a98847,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,2018-09-06 00:00:00.000,C,0,GW,0,0,0,0.0,0.0,0.0,1.0,,335423.0,3784827.0,NAD83,CoordinateNotes_9ca46933,4599.1,3.3,N,NAVD88,,,NAD27,,G,,,,,,,,Socorro,Socorro,NM,LocationNotes_bb1d9b48,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,10658.0,13200.0,,,38139,,,0x000000002C39FEFD,1,,13
E8119621-AEDE-47BB-9D2A-032B83D2AD43,2016-09-22 00:00:00.000,NM-28094,SiteNames_111c40ce,SiteID_68a595f4,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,347097.0,3891632.0,NAD83,CoordinateNotes_cd5280d1,5771.17,1.0,G,NAVD88,,,NAD83,R,G,12.0,N,2.0,E,18.344,,,Sky Village SE,Sandoval,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,8356.0,-11958.0,,,37036,35.15477027027028,-106.69749850072073,0x000000002C39FEFE,0,,13
4FFFD004-D0FA-42B8-8B0C-032B8C274E4E,2016-09-22 00:00:00.000,NM-28190,SiteNames_92b5686e,SiteID_1f6ae65f,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,148240.0,4028276.0,NAD83,CoordinateNotes_cd5280d1,5830.0,5.0,M,NGVD29,,,NAD83,S,M,,,,,,,,Sanostee East,San Juan,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-11502.0,-6704.0,,,37132,36.3393297236036,-108.8973223916216,0x000000002C39FEFF,0,,13
A89DE812-D1E4-4FDC-8217-032C03101E84,2014-10-17 00:00:00.000,NM-02008,SiteNames_88e5279c,SiteID_6bf19566,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,246724.0,3541352.0,NAD83,CoordinateNotes_3c51f65f,4222.0,5.0,M,NGVD29,320504.8930810811,1074641.6876438465,NAD27,T,M,25.0,S,9.0,W,33.32423,,,Midway Butte,LUNA,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,8958.0,-11868.0,,463527100,4583,31.97789534108108,-108.09071826382493,0x000000002C39FF01,0,,13
172ED1BB-5360-428F-BB38-032CD97814A1,2022-03-08 00:00:00.000,DE-0313,SiteNames_9e9f3b14,SiteID_38a98847,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,1,0.0,0.0,0.0,0.0,,644272.0,3606797.0,NAD83,CoordinateNotes_82ff3f15,3615.92,,R,,,,NAD27,,R,,,,,,,,,Lea,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-5988.0,15930.0,,,39826,,,0x000000002C39FF02,0,,13
7E6F01FC-A525-41E6-BA67-032CDED2F2FC,2015-01-27 00:00:00.000,NM-22219,SiteNames_0e66f999,SiteID_b3425e01,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,375895.0,3877070.0,NAD83,CoordinateNotes_895725bf,6922.0,10.0,M,NGVD29,,,NAD83,S,M,,,,,,,,Sedillo,Bernalillo,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-4552.0,-7790.0,,463524800,10038,35.029310119819826,-106.352700699009,0x000000002C39FF03,0,,13
7BB38C47-01BC-490A-8648-032EE1DDC65B,2015-01-27 00:00:00.000,NM-11851,SiteNames_8d7cecf8,SiteID_b50500c7,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,284202.0,3677326.0,NAD83,CoordinateNotes_d3e15f01,4266.0,10.0,M,NGVD29,,,NAD83,T,M,,,,,,,,Williamsburg,Sierra,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-1646.0,10446.0,,,27952,33.2136239281081,-107.31013581882884,0x000000002C39FF04,0,,13
5C6B018C-7215-4DFB-ADCE-0331C09B9EF9,2016-09-22 00:00:00.000,NM-28008,SiteNames_918e7080,SiteID_8c7f1011,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,341828.0,3867826.0,NAD83,CoordinateNotes_cd5280d1,4904.92,0.01,L,NAVD88,,,NAD83,S,D,8.0,N,2.0,E,1.243,,,Isleta,Bernalillo,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-5188.0,-1104.0,,,36950,34.94141516405406,-106.72216929873872,0x000000002C39FF05,0,,13
DEA4EE7A-C890-4CE5-A4EE-03324D8210AE,2015-01-27 00:00:00.000,NM-12446,SiteNames_8f2ee8db,SiteID_afcad67f,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,583696.0,3672170.0,NAD83,CoordinateNotes_f868e4e2,3432.0,,U,NGVD29,,,NAD83,T,M,,,,,,,,Dexter East,Chaves,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,18608.0,-2130.0,,463527100,20934,33.18647252081081,-104.13399063036036,0x000000002C39FF06,0,,13
BBC5512A-D339-4F9A-9F50-0332B601BA83,2015-01-27 00:00:00.000,NM-16171,SiteNames_5839bfbd,SiteID_54a6c000,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,269381.0,3780530.0,NAD83,CoordinateNotes_a34e1497,7503.0,10.0,M,NGVD29,,,NAD83,S,M,,,,,,,,Monica Saddle,Socorro,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,7360.0,17220.0,,,17004,34.13853053513514,-107.5098459736937,0x000000002C39FF07,0,,13
8E25DBA2-6D37-4619-BD74-033345BC890E,2015-01-27 00:00:00.000,NM-21526,SiteNames_ad379474,SiteID_a90c3a1b,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,370461.0,3892102.0,NAD83,CoordinateNotes_22d27924,5355.58,,L,NGVD29,,,NAD83,U,M,,,,,,,,Albuquerque East,Bernalillo,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,10044.0,15362.0,,463536000,19656,35.1620564963964,-106.4395359935135,0x000000002C39FF08,0,,13
C2D4B510-642C-4B4F-B82F-0335375E90AA,2015-01-27 00:00:00.000,NM-22816,,SiteID_1d4fc0af,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,226736.0,3879690.0,NAD83,CoordinateNotes_4104777a,6470.0,10.0,M,NGVD29,,,NAD83,S,M,,,,,,,,Grants,Cibola,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-15638.0,-14830.0,,,20859,35.026989576396396,-107.96927358288288,0x000000002C39FF09,0,,13
CC254D16-495F-4BF8-991D-03395786A356,2015-01-27 00:00:00.000,NM-09159,SiteNames_dd98b702,SiteID_bb8de559,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,652319.0,3627336.0,NAD83,CoordinateNotes_11cfb168,4021.0,2.5,M,NGVD29,,,NAD83,S,M,,,,,,,,Buckeye,Lea,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,15564.0,-1014.0,,463527100,8574,32.77543256486486,-103.3994480637838,0x000000002C39FF0A,0,,13
E37AC5A6-41B0-4FC5-A8E9-033F85415DE4,2015-01-27 00:00:00.000,NM-12901,SiteNames_eb43beab,SiteID_be9c325d,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,572528.0,3662968.0,NAD83,CoordinateNotes_fae8b95b,3535.9,,U,NGVD29,,,NAD83,T,M,,,,,,,,Bottomless Lakes,Chaves,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,10522.0,-19512.0,,463527100,14501,33.103764686216216,-104.2393387772072,0x000000002C39FF0B,0,,13
5DC60318-0606-43E6-9A14-0340BC4FCB72,2014-10-17 00:00:00.000,NM-01984,SiteNames_ea2c4ca8,SiteID_c6cd5eb7,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,127730.0,3552272.0,NAD83,CoordinateNotes_c304ca8f,4238.0,10.0,M,NGVD29,320402.97866666666,1085449.9754439436,NAD27,M,M,26.0,S,20.0,W,5.334,,,Cotton City,HIDALGO,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,694191.0,3547462.0,,863700200,2577,32.04625402666667,-108.9385026163288,0x000000002C39FF0C,0,,13
44F6D09F-513A-4855-B96B-034168E4FF1E,2015-01-27 00:00:00.000,NM-25966,SiteNames_05803d30,SiteID_61155afd,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,611626.0,3996840.0,NAD83,CoordinateNotes_3287af04,5524.0,10.0,M,NGVD29,,,NAD83,R,M,,,,,,,,Beenham,Union,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-5428.0,-10340.0,,200,17887,36.109241286846846,-103.74683979090088,0x000000002C39FF0D,0,,13
06B04E16-11B3-4863-9493-03442FAF03C3,2015-01-27 00:00:00.000,NM-23077,SiteNames_fdc3bfbb,SiteID_835d6a6c,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,620056.0,3888626.0,NAD83,CoordinateNotes_5b568fed,4067.0,,U,NGVD29,,,NAD83,M,M,,,,,,,,Lesbia,Quay,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-7856.0,-6894.0,,32,20729,35.132392101891895,-103.66573750477478,0x000000002C39FF0E,0,,13
47F36CDF-1D3C-4D8C-883E-03467345D7A7,2015-01-27 00:00:00.000,NM-11339,SiteNames_a331da76,SiteID_f9695de1,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,582069.0,3672760.0,NAD83,CoordinateNotes_4b72b27c,3363.0,,U,NGVD29,,,NAD83,T,M,,,,,,,,Hagerman,Chaves,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,14350.0,15780.0,,463527100,27064,33.19143829216217,-104.14540414072071,0x000000002C39FF0F,0,,13
D69B91C6-D378-4CA5-AA4C-03482E49BB08,2015-01-27 00:00:00.000,NM-09131,SiteNames_19421d50,SiteID_3682a73e,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,671692.0,3644186.0,NAD83,CoordinateNotes_921ced72,3636.0,,U,NGVD29,,,NAD83,T,M,,,,,,,,Humble City SE,Lea,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-9776.0,15986.0,,463527100,18018,32.920789888018014,-103.15050556207208,0x000000002C39FF10,0,,13
D3FF7065-2E62-411B-8C5B-0348F4BEBFC5,2015-01-27 00:00:00.000,NM-22515,SiteNames_be5ceb98,SiteID_3f4c593f,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,386133.0,3882490.0,NAD83,CoordinateNotes_da834cab,6860.0,20.0,M,NGVD29,,,NAD83,S,M,,,,,,,,Sandia Crest,Bernalillo,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,11542.0,-5530.0,,463524800,19139,35.07744778018019,-106.27243105801804,0x000000002C39FF11,0,,13
C6E5EB69-832B-4B76-8A59-03491201F940,2014-10-01 00:00:00.000,NM-01114,SiteNames_14e2ee6c,SiteID_51b244fd,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,539518.0,3846778.0,NAD83,CoordinateNotes_facaae2e,4705.0,10.0,M,NGVD29,345040.9167387388,1042124.183991873,NAD83,R,G,7.0,N,24.0,E,12.13332,,,Canada Colorado,GUADALUPE,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-19308.0,-9242.0,,463500200,5458,34.761572068738744,-104.17256368693818,0x000000002C39FF12,0,,13
4485D14D-4657-476C-B1C3-034A3CE8EAC7,2015-01-27 00:00:00.000,NM-11568,SiteNames_1fdf36fd,SiteID_3026e0e5,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,638972.0,3652306.0,NAD83,CoordinateNotes_addb5482,3951.9,2.5,M,NGVD29,,,NAD83,S,M,,,,,,,,Hillburn City,Lea,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-17290.0,-9384.0,,463527100,8646,32.99807564945946,-103.48154583576576,0x000000002C39FF13,0,,13
8DF5D445-862E-43F1-A4B6-034A66D387E3,2015-01-27 00:00:00.000,NM-19715,SiteNames_5c3970b9,SiteID_b001b263,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,557967.0,3844496.0,NAD83,CoordinateNotes_428b4da5,4378.0,,U,NGVD29,,,NAD83,T,M,,,,,,,,Twin Mesa,De Baca,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-17844.0,13276.0,,463527100,29425,34.73966796360361,-104.33378611675676,0x000000002C39FF14,0,,13
0167A59C-16CA-4ED2-8F7C-034FB4EABD63,2011-09-20 00:00:00.000,TB-0252,SiteNames_004e50b5,SiteID_38a98847,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,2011-04-06 00:00:00.000,C,0,GW,0,1,0,0.0,0.0,0.0,0.0,,410243.0,3729624.0,NAD83,CoordinateNotes_5a57b500,5840.68,3.3,N,NAVD88,,,NAD27,,G,8.0,S,11.0,E,11.0,,,Carrizozo East,LINCOLN,NM,LocationNotes_912a18e8,,,WLReportNote_8f130157,,-18828.0,7830.0,Tularosa Basin,,38,,,0x000000002C39FF15,1,,13
05AB3986-8605-47A0-A258-0350DA6F420A,2015-01-27 00:00:00.000,NM-19756,SiteNames_06f3d929,SiteID_42dc599d,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,587914.0,3827628.0,NAD83,CoordinateNotes_e55da8dc,4791.81,,U,NGVD29,,,NAD83,T,M,,,,,,,,House,Quay,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-9968.0,-4542.0,,407,22814,34.58581383108108,-104.0219911418018,0x000000002C39FF16,0,,13
B72E03A9-CE4D-4F55-917B-0351AA976DCD,2016-02-02 00:00:00.000,AR-0208,SiteNames_3692614f,SiteID_38a98847,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,2016-01-28 00:00:00.000,C,0,GW,1,1,0,0.0,0.0,0.0,0.0,,217802.0,4066964.0,NAD83,CoordinateNotes_87650fee,5665.29,0.52,I,NAVD88,,,NAD27,,G,,,,,,,,Aztec,San Juan,NM,LocationNotes_e7945f83,2017-10-18 00:00:00.000,,WLReportNote_0f4cc4f0,ChemistryReportNote_0187137c,-17360.0,-16140.0,,,34470,36.7113945945946,-108.1273963963964,0x000000002C39FF17,1,,13
6D61D253-E8B8-4F43-89D4-0351F001623D,2015-01-27 00:00:00.000,NM-11912,SiteNames_1b113fc6,SiteID_86a8efb9,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,660064.0,3656538.0,NAD83,CoordinateNotes_478b9c55,3842.0,2.5,M,NGVD29,,,NAD83,S,M,,,,,,,,Prairieview NW,Lea,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-10090.0,-10192.0,,463527100,21375,33.034124860180185,-103.26695686090088,0x000000002C39FF18,0,,13
6A139855-A5D1-440B-ACEE-0354AA55FF60,2015-01-27 00:00:00.000,NM-23185,SiteNames_11652a63,SiteID_d87b2b5d,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,677719.0,3899808.0,NAD83,CoordinateNotes_be167b88,3966.0,,U,NGVD29,,,NAD83,M,M,,,,,,,,Bard,Quay,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,12518.0,1378.0,,32,30450,35.227748664414406,-103.07217609522522,0x000000002C39FF19,0,,13
EF2DB5A8-2130-443D-820A-035513872B85,2013-05-29 00:00:00.000,JM-040,SiteNames_114844e9,SiteID_38a98847,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,2013-05-15 00:00:00.000,C,0,GW,0,1,0,0.0,0.0,0.0,0.0,,327229.0,3669055.0,NAD83,CoordinateNotes_5a57b500,4694.86,3.3,N,NAVD88,,,NAD27,,G,,,,,,,,Upham,SIERRA,NM,LocationNotes_63453ba9,2014-02-04 00:00:00.000,,WLReportNote_cbef3a5a,ChemistryReportNote_0187137c,17120.0,18866.0,Jornada del Muerto,,6498,,,0x000000002C39FF1A,1,,13
78AD75F4-83B0-3D4B-A195-0355EFC913FF,2017-08-10 15:29:07.000,WL-0050,SiteNames_692a67fa,SiteID_38a98847,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,2017-08-03 00:00:00.000,C,0,GW,0,1,0,0.0,0.0,0.0,0.0,,422274.0,4040379.0,NAD83,CoordinateNotes_b4a70045,7334.43,3.3,N,NAVD88,,,NAD27,,G,,,,,,,,Arroyo Hondo,Taos,NM,LocationNotes_aeaba1f2,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-19492.0,-9758.0,,,37621,,,0x000000002C39FF1B,1,,13
EC0751BD-04E6-1E44-AFE0-03567455059C,2018-06-19 14:18:40.000,WL-0120,SiteNames_c8b20e16,SiteID_38a98847,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,2018-06-19 00:00:00.000,C,0,GW,0,1,1,0.0,0.0,0.0,0.0,,276612.0,3625378.0,NAD83,CoordinateNotes_9ca46933,4327.0,3.3,N,NAVD88,,,NAD27,,G,,,,,,,,Caballo,Sierra,NM,LocationNotes_33237226,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-5140.0,-16440.0,,,38073,,,0x000000002C39FF1C,0,,13
868F50C4-0E86-4435-9409-035750E652A4,2014-10-17 00:00:00.000,NM-03249,SiteNames_ded0e23d,SiteID_c1862068,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,574866.0,3846092.0,NAD83,CoordinateNotes_d850b216,4511.0,,U,NGVD29,344109.06866666663,1041445.0827413776,NAD27,T,M,5.0,N,25.0,E,12.411,,,Twin Mesa NW,DE BACA,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,5782.0,7622.0,,463527100,3699,34.75456301666667,-104.16306836254624,0x000000002C39FF1D,0,,13
68551590-5722-4682-9588-0358787AAE5C,2015-01-27 00:00:00.000,NM-07698,SiteNames_83513961,SiteID_d0252503,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,664184.0,3604960.0,NAD83,CoordinateNotes_de7d2208,3648.0,,U,NGVD29,,,NAD83,T,M,,,,,,,,Monument SW,Lea,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,14596.0,-2380.0,,463527100,10219,32.57201510855856,-103.2745450045045,0x000000002C39FF1E,0,,13
07B9E646-5834-4EF3-823E-0359D2ACDF97,2015-01-27 00:00:00.000,NM-22445,SiteNames_209c3e6d,SiteID_bfc02dfa,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,365833.0,3893110.0,NAD83,CoordinateNotes_91db8e17,5176.0,10.0,M,NGVD29,,,NAD83,S,M,,,,,,,,Albuquerque East,Bernalillo,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,11174.0,5500.0,,,9151,35.17042848954955,-106.49435801333334,0x000000002C39FF1F,0,,13
